timestamp,acc_x,acc_y,acc_z
2026-03-14 09:15:57.750,-1.428,-0.5837,9.8699
2026-03-14 09:15:57.760,-1.3753,-0.8388,10.136
2026-03-14 09:15:57.770,-1.7471,-1.1649,9.8686
2026-03-14 09:15:57.780,-1.437,-1.2038,9.4466
2026-03-14 09:15:57.790,-1.3693,-1.3174,9.3835
2026-03-14 09:15:57.800,-1.6889,-1.066,9.4073
2026-03-14 09:15:57.810,-1.4974,-1.4474,9.645
2026-03-14 09:15:57.820,-1.4364,-1.0865,9.3595
2026-03-14 09:15:57.830,-1.2765,-1.0013,9.9679
2026-03-14 09:15:57.840,-0.9988,-0.8682,9.6197
2026-03-14 09:15:57.850,-0.5897,,9.937
2026-03-14 09:15:57.860,-0.48,-0.3246,9.8812
2026-03-14 09:15:57.870,-0.2262,-0.4862,9.4742
2026-03-14 09:15:57.880,0.0304,0.0339,9.47
2026-03-14 09:15:57.890,-0.0364,0.159,9.7631
2026-03-14 09:15:57.900,0.061,0.5185,9.7006
2026-03-14 09:15:57.910,0.2512,0.2688,9.6001
2026-03-14 09:15:57.920,0.505,0.7743,10.2996
2026-03-14 09:15:57.930,0.8699,0.9996,10.3016
2026-03-14 09:15:57.940,0.8812,1.0104,10.3963
2026-03-14 09:15:57.950,0.9075,0.9211,9.9714
2026-03-14 09:15:57.960,1.09,1.105,9.6769
2026-03-14 09:15:57.970,0.9221,0.9403,9.5265
2026-03-14 09:15:57.980,1.1697,1.1445,9.8102
2026-03-14 09:15:57.990,1.5317,1.0593,10.0702
2026-03-14 09:15:58.000,1.3336,0.8186,9.9271
2026-03-14 09:15:58.010,1.1371,0.2908,9.9039
2026-03-14 09:15:58.020,1.1216,0.5051,10.0865
2026-03-14 09:15:58.030,1.252,0.2133,9.8643
2026-03-14 09:15:58.040,1.0936,0.3761,9.8089
2026-03-14 09:15:58.050,1.1221,0.573,9.5369
2026-03-14 09:15:58.060,0.8415,0.0544,9.1671
2026-03-14 09:15:58.070,1.2114,-0.0205,9.362
2026-03-14 09:15:58.080,1.2344,-0.4091,9.481
2026-03-14 09:15:58.090,0.7471,0.1718,9.6757
2026-03-14 09:15:58.100,0.5635,-0.0696,9.6841
2026-03-14 09:15:58.110,0.6447,0.0098,10.085
2026-03-14 09:15:58.120,0.6566,-0.1173,10.1111
2026-03-14 09:15:58.130,0.3976,0.0805,9.9461
2026-03-14 09:15:58.140,0.1028,0.3214,9.6556
2026-03-14 09:15:58.150,0.2812,-0.0269,9.6374
2026-03-14 09:15:58.160,0.0008,0.1856,9.6758
2026-03-14 09:15:58.170,-0.1641,0.2531,9.7105
2026-03-14 09:15:58.180,-0.3382,0.3191,9.8822
2026-03-14 09:15:58.190,-0.6562,0.0466,9.9756
2026-03-14 09:15:58.200,-0.4177,0.265,10.58
2026-03-14 09:15:58.210,-0.9875,0.1759,10.2239
2026-03-14 09:15:58.220,-0.7086,0.2662,
2026-03-14 09:15:58.230,-1.191,0.1022,9.9408
2026-03-14 09:15:58.240,-1.1845,-0.0713,9.497
2026-03-14 09:15:58.250,-0.8136,-0.47,9.529
2026-03-14 09:15:58.260,-1.18,-0.3982,9.7467
2026-03-14 09:15:58.270,-1.2331,-0.8276,9.8503
2026-03-14 09:15:58.280,-1.3463,-0.8907,9.8404
2026-03-14 09:15:58.290,-1.6309,-1.0551,10.1274
2026-03-14 09:15:58.300,-1.6743,-1.1886,10.0181
2026-03-14 09:15:58.310,-1.5195,-1.2674,9.6672
2026-03-14 09:15:58.320,-1.6169,-0.9416,9.8268
2026-03-14 09:15:58.330,-1.408,-1.0681,9.1199
2026-03-14 09:15:58.340,-1.3008,-0.8514,9.3553
2026-03-14 09:15:58.350,-1.106,-1.2078,9.0995
2026-03-14 09:15:58.360,-1.0047,-1.1336,9.372
2026-03-14 09:15:58.370,-0.9132,-0.8792,9.8096
2026-03-14 09:15:58.380,-0.7804,-0.4591,10.0099
2026-03-14 09:15:58.390,-0.4888,-0.7069,9.9998
2026-03-14 09:15:58.400,-0.2529,-0.0602,10.0704
2026-03-14 09:15:58.410,-0.2547,-0.1739,9.4907
2026-03-14 09:15:58.420,-0.3496,0.0693,9.768
2026-03-14 09:15:58.430,0.4303,0.2415,9.88
2026-03-14 09:15:58.440,0.8083,0.6105,9.717
2026-03-14 09:15:58.450,0.791,0.9037,9.6456
2026-03-14 09:15:58.460,0.8662,0.8108,9.7347
2026-03-14 09:15:58.470,0.9646,1.2,9.9753
2026-03-14 09:15:58.480,0.8944,1.066,10.6857
2026-03-14 09:15:58.490,1.2063,0.9877,10.0454
2026-03-14 09:15:58.500,1.2979,1.1309,9.9716
2026-03-14 09:15:58.510,1.1966,0.9103,9.5182
2026-03-14 09:15:58.520,1.3203,0.8747,9.5408
2026-03-14 09:15:58.530,1.4987,0.8237,9.5402
2026-03-14 09:15:58.540,1.1135,0.586,9.5317
2026-03-14 09:15:58.550,1.1524,0.4496,9.335
2026-03-14 09:15:58.560,,,9.8365
2026-03-14 09:15:58.570,1.2441,0.1267,9.9255
2026-03-14 09:15:58.580,1.3741,0.0018,9.658
2026-03-14 09:15:58.590,1.292,-0.0124,9.5017
2026-03-14 09:15:58.600,1.1566,-0.3348,9.2601
2026-03-14 09:15:58.610,1.0741,-0.1207,9.4344
2026-03-14 09:15:58.620,0.738,0.1563,9.468
2026-03-14 09:15:58.630,0.8751,-0.1723,9.579
2026-03-14 09:15:58.640,0.6644,0.0918,9.4822
2026-03-14 09:15:58.650,0.723,0.1419,9.829
2026-03-14 09:15:58.660,0.5253,0.1143,9.8686
2026-03-14 09:15:58.670,0.0289,0.0494,9.6726
2026-03-14 09:15:58.680,0.2323,0.2025,9.482
2026-03-14 09:15:58.690,-0.1506,0.1046,9.8805
2026-03-14 09:15:58.700,0.0103,0.12,9.5451
2026-03-14 09:15:58.710,-0.2868,0.5204,
2026-03-14 09:15:58.720,-0.3405,0.3337,10.0652
2026-03-14 09:15:58.730,-0.5339,0.4896,10.1758
2026-03-14 09:15:58.740,-0.6449,0.4402,9.8836
2026-03-14 09:15:58.750,-0.7682,0.0523,10.159
2026-03-14 09:15:58.760,-0.7751,0.1044,10.1974
2026-03-14 09:15:58.770,-1.1826,-0.2014,9.918
2026-03-14 09:15:58.780,-1.1202,-0.5003,9.708
2026-03-14 09:15:58.790,-1.4312,-0.5466,9.7559
2026-03-14 09:15:58.800,-1.3719,-0.4316,9.4768
2026-03-14 09:15:58.810,-1.375,-0.768,9.3188
2026-03-14 09:15:58.820,-1.5661,-0.8234,9.5719
2026-03-14 09:15:58.830,-1.5725,-0.9303,9.684
2026-03-14 09:15:58.840,-1.6334,-1.3084,9.9446
2026-03-14 09:15:58.850,-1.3568,-1.1578,9.9078
2026-03-14 09:15:58.860,-1.2234,-1.2473,9.5372
2026-03-14 09:15:58.870,-1.3254,-0.8407,9.426
2026-03-14 09:15:58.880,-1.0921,-1.1179,9.3903
2026-03-14 09:15:58.890,-1.2236,-0.7858,
2026-03-14 09:15:58.900,-0.7662,-0.6765,9.403
2026-03-14 09:15:58.910,-0.8854,-0.5054,9.5316
2026-03-14 09:15:58.920,-0.4283,-0.1233,9.6796
2026-03-14 09:15:58.930,-0.0874,0.0263,10.1525
2026-03-14 09:15:58.940,0.0407,0.0621,9.9859
2026-03-14 09:15:58.950,0.1125,0.1007,10.0993
2026-03-14 09:15:58.960,0.3096,0.6501,9.9649
2026-03-14 09:15:58.970,0.0849,0.42,9.7664
2026-03-14 09:15:58.980,0.4677,0.6838,9.7806
2026-03-14 09:15:58.990,0.6903,0.645,9.7436
2026-03-14 09:15:59.000,1.1115,0.8843,10.1295
2026-03-14 09:15:59.010,1.1122,1.0223,10.3997
2026-03-14 09:15:59.020,1.1375,1.1809,10.4844
2026-03-14 09:15:59.030,1.3917,1.0893,10.3288
2026-03-14 09:15:59.040,1.1903,0.8742,10.187
2026-03-14 09:15:59.050,1.1123,0.8373,10.1217
2026-03-14 09:15:59.060,1.5543,0.7439,9.647
2026-03-14 09:15:59.070,1.4205,0.2973,9.598
2026-03-14 09:15:59.080,1.1814,0.461,9.6091
2026-03-14 09:15:59.090,1.2274,0.3071,9.5216
2026-03-14 09:15:59.100,1.1261,0.2873,9.593
2026-03-14 09:15:59.110,1.2955,0.1209,9.7534
2026-03-14 09:15:59.120,1.0382,-0.1445,9.6925
2026-03-14 09:15:59.130,1.2176,-0.3675,9.9189
2026-03-14 09:15:59.140,0.838,0.005,9.4448
2026-03-14 09:15:59.150,0.8703,-0.1412,9.1366
2026-03-14 09:15:59.160,0.9506,0.0787,9.5847
2026-03-14 09:15:59.170,0.6529,0.0011,9.4238
2026-03-14 09:15:59.180,0.6023,-0.1787,9.714
2026-03-14 09:15:59.190,0.4336,0.1322,9.8641
2026-03-14 09:15:59.200,0.1821,0.2835,9.7601
2026-03-14 09:15:59.210,0.0769,-0.054,10.3125
2026-03-14 09:15:59.220,-0.4032,0.3071,10.2632
2026-03-14 09:15:59.230,-0.2556,0.5392,10.2124
2026-03-14 09:15:59.240,-0.3034,0.5493,9.566
2026-03-14 09:15:59.250,-0.7134,0.428,9.9603
2026-03-14 09:15:59.260,-0.5869,0.5391,9.7939
2026-03-14 09:15:59.270,-0.5793,-0.0615,10.0296
2026-03-14 09:15:59.280,-0.756,0.189,10.0782
2026-03-14 09:15:59.290,-0.8921,-0.362,10.0964
2026-03-14 09:15:59.300,-1.2495,-0.3129,10.1464
2026-03-14 09:15:59.310,-1.3383,-0.4456,10.1954
2026-03-14 09:15:59.320,-1.2347,-0.2279,9.9866
2026-03-14 09:15:59.330,-1.3236,-1.0026,9.563
2026-03-14 09:15:59.340,-1.6854,-1.2708,9.9068
2026-03-14 09:15:59.350,-1.7392,-1.1705,9.2476
2026-03-14 09:15:59.360,-1.4913,-1.073,9.5361
2026-03-14 09:15:59.370,-1.2509,-0.9499,9.6776
2026-03-14 09:15:59.380,-1.5186,-1.1754,9.7224
2026-03-14 09:15:59.390,-1.657,-1.2774,9.6597
2026-03-14 09:15:59.400,-1.3678,-1.3271,9.6095
2026-03-14 09:15:59.410,-1.355,-0.9365,9.7326
2026-03-14 09:15:59.420,-1.2143,-0.5826,
2026-03-14 09:15:59.430,-0.7603,-0.7852,9.4746
2026-03-14 09:15:59.440,-0.7023,-0.6174,9.1994
2026-03-14 09:15:59.450,-0.4727,-0.1504,9.6817
2026-03-14 09:15:59.460,-0.1048,-0.0916,10.0163
2026-03-14 09:15:59.470,-0.0922,-0.1588,10.2779
2026-03-14 09:15:59.480,-0.0413,0.433,10.037
2026-03-14 09:15:59.490,-0.0804,0.3637,10.4212
2026-03-14 09:15:59.500,0.6422,0.7716,10.2282
2026-03-14 09:15:59.510,0.7624,0.8377,9.6788
2026-03-14 09:15:59.520,0.8415,0.8627,10.0227
2026-03-14 09:15:59.530,1.2253,1.0189,10.0302
2026-03-14 09:15:59.540,0.9815,0.8796,9.9895
2026-03-14 09:15:59.550,1.2684,0.9269,10.2362
2026-03-14 09:15:59.560,1.5166,0.9548,10.3291
2026-03-14 09:15:59.570,1.2506,1.1745,10.4065
2026-03-14 09:15:59.580,1.5133,0.6013,10.3497
2026-03-14 09:15:59.590,1.5069,0.7026,9.8939
2026-03-14 09:15:59.600,1.5019,0.7217,9.5696
2026-03-14 09:15:59.610,1.3134,0.4131,9.3868
2026-03-14 09:15:59.620,1.3048,0.225,9.2782
2026-03-14 09:15:59.630,1.0893,0.2946,9.4863
2026-03-14 09:15:59.640,1.14,0.005,9.8911
2026-03-14 09:15:59.650,1.0443,0.235,9.7021
2026-03-14 09:15:59.660,0.9022,-0.1368,9.6018
2026-03-14 09:15:59.670,0.5202,-0.1953,9.7611
2026-03-14 09:15:59.680,0.4907,-0.0086,10.1229
2026-03-14 09:15:59.690,0.6739,-0.1665,9.0742
2026-03-14 09:15:59.700,0.6893,-0.0772,9.5954
2026-03-14 09:15:59.710,0.3416,0.1635,9.5551
2026-03-14 09:15:59.720,0.3267,0.1962,9.8573
2026-03-14 09:15:59.730,0.5238,0.2541,9.8463
2026-03-14 09:15:59.740,0.0604,0.2943,9.8228
2026-03-14 09:15:59.750,-0.0283,0.2332,10.2721
2026-03-14 09:15:59.760,-0.2791,0.3865,10.0595
2026-03-14 09:15:59.770,-0.5706,0.1684,9.9012
2026-03-14 09:15:59.780,-0.7387,0.2447,9.8573
2026-03-14 09:15:59.790,-0.7773,0.2271,9.5787
2026-03-14 09:15:59.800,-0.7112,0.2239,9.9034
2026-03-14 09:15:59.810,-1.0889,0.0547,9.7103
2026-03-14 09:15:59.820,-1.0835,-0.3799,10.0362
2026-03-14 09:15:59.830,-1.0285,-0.4656,10.3709
2026-03-14 09:15:59.840,-1.3947,-0.6708,10.336
2026-03-14 09:15:59.850,-1.5346,-0.5591,9.6391
2026-03-14 09:15:59.860,-1.3656,-0.6591,9.8157
2026-03-14 09:15:59.870,-1.4806,-0.5847,9.5021
2026-03-14 09:15:59.880,-1.3359,-0.9327,9.5311
2026-03-14 09:15:59.890,-1.6176,-0.9365,9.3996
2026-03-14 09:15:59.900,-1.5033,-1.2388,9.2932
2026-03-14 09:15:59.910,-1.5345,-1.3365,9.2065
2026-03-14 09:15:59.920,-1.6497,-1.1347,
2026-03-14 09:15:59.930,-1.2309,-1.0507,9.7212
2026-03-14 09:15:59.940,-1.2079,-1.1678,9.7517
2026-03-14 09:15:59.950,-0.6804,-0.7792,9.6998
2026-03-14 09:15:59.960,-0.8948,-0.3738,9.6539
2026-03-14 09:15:59.970,-0.5764,-0.2078,9.8196
2026-03-14 09:15:59.980,-0.3857,-0.0217,9.4701
2026-03-14 09:15:59.990,0.067,-0.0855,9.6852
2026-03-14 09:16:00.000,0.044,0.0654,9.853
2026-03-14 09:16:00.010,0.1407,0.4564,10.0721
2026-03-14 09:16:00.020,0.4499,0.4524,10.3792
2026-03-14 09:16:00.030,0.6338,0.6491,10.3218
2026-03-14 09:16:00.040,0.882,0.7936,10.0359
2026-03-14 09:16:00.050,1.0454,1.1168,10.1412
2026-03-14 09:16:00.060,1.1298,1.0866,9.5576
2026-03-14 09:16:00.070,1.2188,1.2337,9.7244
2026-03-14 09:16:00.080,1.5169,1.1268,9.6823
2026-03-14 09:16:00.090,1.096,0.8795,10.0477
2026-03-14 09:16:00.100,1.5125,0.872,10.1866
2026-03-14 09:16:00.110,1.3163,0.8308,9.9861
2026-03-14 09:16:00.120,1.145,0.954,10.0823
2026-03-14 09:16:00.130,1.4664,0.5607,9.6198
2026-03-14 09:16:00.140,0.9506,0.3498,9.7336
2026-03-14 09:16:00.150,1.3294,0.4756,9.2751
2026-03-14 09:16:00.160,1.2898,0.1024,9.2742
2026-03-14 09:16:00.170,1.2175,-0.0043,9.49
2026-03-14 09:16:00.180,1.1568,0.0431,9.904
2026-03-14 09:16:00.190,0.5666,-0.1846,10.1192
2026-03-14 09:16:00.200,0.5769,-0.0405,9.5806
2026-03-14 09:16:00.210,0.8365,-0.3552,10.2195
2026-03-14 09:16:00.220,0.5941,-0.0407,9.7123
2026-03-14 09:16:00.230,0.4694,0.0904,9.5009
2026-03-14 09:16:00.240,0.3404,0.0261,10.0615
2026-03-14 09:16:00.250,0.1532,0.1081,9.7726
2026-03-14 09:16:00.260,0.1548,0.1727,9.7285
2026-03-14 09:16:00.270,-0.2631,0.308,10.3392
2026-03-14 09:16:00.280,-0.0509,0.29,9.9528
2026-03-14 09:16:00.290,-0.3069,0.248,10.457
2026-03-14 09:16:00.300,-0.4832,0.1959,10.2749
2026-03-14 09:16:00.310,-0.3368,0.0569,9.727
2026-03-14 09:16:00.320,-0.6324,0.1055,10.025
2026-03-14 09:16:00.330,-0.9905,0.2038,10.173
2026-03-14 09:16:00.340,-1.0955,0.0624,9.7615
2026-03-14 09:16:00.350,-0.9708,-0.1097,9.8097
2026-03-14 09:16:00.360,-1.316,-0.4824,9.5881
2026-03-14 09:16:00.370,-1.0429,-0.5214,9.9338
2026-03-14 09:16:00.380,-1.4463,-1.1577,10.0662
2026-03-14 09:16:00.390,-1.4825,-0.984,10.2202
2026-03-14 09:16:00.400,-1.5448,-1.1234,9.8772
2026-03-14 09:16:00.410,-1.5768,-1.3242,9.8951
2026-03-14 09:16:00.420,-1.6695,-1.2562,9.2554
2026-03-14 09:16:00.430,-1.4202,-1.1033,9.0252
2026-03-14 09:16:00.440,-1.8351,-0.9736,9.4468
2026-03-14 09:16:00.450,-1.4307,-1.0513,9.8087
2026-03-14 09:16:00.460,-1.1799,-1.1805,9.6508
2026-03-14 09:16:00.470,-1.0049,-1.1656,10.0936
2026-03-14 09:16:00.480,-0.7905,-0.7618,9.8918
2026-03-14 09:16:00.490,-0.7867,-0.4801,9.7788
2026-03-14 09:16:00.500,,-0.4225,9.8256
2026-03-14 09:16:00.510,-0.3654,-0.2085,9.6232
2026-03-14 09:16:00.520,0.0041,0.0707,9.5146
2026-03-14 09:16:00.530,0.1693,0.1519,9.5263
2026-03-14 09:16:00.540,0.4801,0.5193,9.9171
2026-03-14 09:16:00.550,0.6281,0.4131,10.1127
2026-03-14 09:16:00.560,0.5443,0.7722,9.9169
2026-03-14 09:16:00.570,1.1365,0.7055,10.4244
2026-03-14 09:16:00.580,0.8692,1.0945,10.384
2026-03-14 09:16:00.590,1.212,1.0953,9.9531
2026-03-14 09:16:00.600,1.384,0.8324,9.762
2026-03-14 09:16:00.610,1.3343,1.3947,10.0475
2026-03-14 09:16:00.620,1.2846,1.1477,9.4695
2026-03-14 09:16:00.630,1.3251,0.6673,9.7163
2026-03-14 09:16:00.640,1.5073,0.6597,10.0396
2026-03-14 09:16:00.650,,0.445,9.9998
2026-03-14 09:16:00.660,1.1138,0.1921,10.3857
2026-03-14 09:16:00.670,1.1518,0.2442,9.7498
2026-03-14 09:16:00.680,1.4876,0.3606,9.6309
2026-03-14 09:16:00.690,0.9971,0.3566,9.5151
2026-03-14 09:16:00.700,1.3122,-0.2053,9.0984
2026-03-14 09:16:00.710,0.925,-0.0255,9.3944
2026-03-14 09:16:00.720,0.7879,0.1096,9.1619
2026-03-14 09:16:00.730,0.6577,-0.1491,9.7096
2026-03-14 09:16:00.740,0.7626,0.2832,9.8207
2026-03-14 09:16:00.750,0.5907,0.0515,9.9205
2026-03-14 09:16:00.760,0.5091,-0.0983,9.9149
2026-03-14 09:16:00.770,0.4349,0.0996,10.1355
2026-03-14 09:16:00.780,0.2679,0.3041,9.8055
2026-03-14 09:16:00.790,0.0667,0.1129,9.7508
2026-03-14 09:16:00.800,-0.1733,0.3612,9.7822
2026-03-14 09:16:00.810,-0.1826,0.4481,9.8743
2026-03-14 09:16:00.820,-0.475,0.1939,10.1922
2026-03-14 09:16:00.830,-0.3632,0.6606,10.1375
2026-03-14 09:16:00.840,-0.6316,0.1822,10.1644
2026-03-14 09:16:00.850,-0.4407,0.2778,10.3999
2026-03-14 09:16:00.860,-0.8967,0.178,10.1022
2026-03-14 09:16:00.870,-1.0377,-0.2644,10.178
2026-03-14 09:16:00.880,-1.1794,-0.2804,9.7482
2026-03-14 09:16:00.890,-1.3107,-0.3427,9.6367
2026-03-14 09:16:00.900,-1.2165,-0.4889,9.8502
2026-03-14 09:16:00.910,-1.3564,-0.8819,9.4889
2026-03-14 09:16:00.920,-1.483,-1.0192,9.6536
2026-03-14 09:16:00.930,-1.4147,-1.178,9.7569
2026-03-14 09:16:00.940,-1.4529,-0.9488,10.2063
2026-03-14 09:16:00.950,-1.5429,-1.3443,9.558
2026-03-14 09:16:00.960,-1.4742,-1.1818,9.5443
2026-03-14 09:16:00.970,,-1.2852,8.8826
2026-03-14 09:16:00.980,-1.0586,-1.2325,9.5114
2026-03-14 09:16:00.990,-1.0846,-1.0099,9.2837
2026-03-14 09:16:01.000,,-1.053,9.5911
2026-03-14 09:16:01.010,0.0461,-0.9,12.2943
2026-03-14 09:16:01.020,-1.6567,-0.4703,10.2429
2026-03-14 09:16:01.030,-0.852,-0.4411,7.4964
2026-03-14 09:16:01.040,0.9145,-0.0834,9.7802
2026-03-14 09:16:01.050,0.7541,0.2726,12.1115
2026-03-14 09:16:01.060,-0.2833,0.1606,10.6311
2026-03-14 09:16:01.070,-0.9467,0.3464,7.5326
2026-03-14 09:16:01.080,1.2267,0.686,8.3585
2026-03-14 09:16:01.090,1.9013,0.854,12.0671
2026-03-14 09:16:01.100,0.1382,1.133,11.7655
2026-03-14 09:16:01.110,0.0669,1.1328,8.2952
2026-03-14 09:16:01.120,1.2487,0.9264,8.3297
2026-03-14 09:16:01.130,2.4915,1.1232,11.8397
2026-03-14 09:16:01.140,1.4178,0.8496,11.967
2026-03-14 09:16:01.150,0.2395,0.7562,8.0507
2026-03-14 09:16:01.160,1.4213,0.7662,7.4403
2026-03-14 09:16:01.170,2.7758,0.6569,10.5361
2026-03-14 09:16:01.180,1.5601,0.7378,11.8957
2026-03-14 09:16:01.190,0.22,0.3156,8.3688
2026-03-14 09:16:01.200,1.1709,-0.0106,7.612
2026-03-14 09:16:01.210,2.2778,0.1257,10.3785
2026-03-14 09:16:01.220,1.3264,0.0939,12.3658
2026-03-14 09:16:01.230,-0.1439,0.2658,9.3446
2026-03-14 09:16:01.240,0.3271,0.0806,6.8187
2026-03-14 09:16:01.250,1.9375,-0.039,9.0242
2026-03-14 09:16:01.260,1.1759,-0.0063,11.8168
2026-03-14 09:16:01.270,,0.0319,9.9715
2026-03-14 09:16:01.280,-0.2289,0.3035,7.4305
2026-03-14 09:16:01.290,1.1667,0.2306,9.7586
2026-03-14 09:16:01.300,1.1068,0.2256,12.3826
2026-03-14 09:16:01.310,-0.6081,0.1699,11.0838
2026-03-14 09:16:01.320,-0.7052,0.3804,7.6356
2026-03-14 09:16:01.330,0.3123,0.3639,8.5516
2026-03-14 09:16:01.340,0.8746,0.3514,12.0152
2026-03-14 09:16:01.350,-1.1104,0.0247,11.0191
2026-03-14 09:16:01.360,-1.4852,0.3257,8.2884
2026-03-14 09:16:01.370,-0.245,0.2723,8.5241
2026-03-14 09:16:01.380,0.377,-0.0742,12.0396
2026-03-14 09:16:01.390,-1.0764,0.301,11.6322
2026-03-14 09:16:01.400,-2.3523,0.0088,8.776
2026-03-14 09:16:01.410,-1.1493,-0.4555,7.6685
2026-03-14 09:16:01.420,-0.0255,-0.8283,11.1341
2026-03-14 09:16:01.430,-1.1209,-0.7176,11.9378
2026-03-14 09:16:01.440,-2.3143,-0.8377,8.6339
2026-03-14 09:16:01.450,-1.772,-0.9324,7.3926
2026-03-14 09:16:01.460,-0.3261,-1.159,10.1748
2026-03-14 09:16:01.470,-1.2674,-1.2964,11.958
2026-03-14 09:16:01.480,-2.7461,-1.1001,9.5918
2026-03-14 09:16:01.490,-2.0364,-1.1512,6.9648
2026-03-14 09:16:01.500,0.0027,-1.0507,9.4993
2026-03-14 09:16:01.510,-0.5885,-1.3909,11.914
2026-03-14 09:16:01.520,-2.1152,-0.8659,
2026-03-14 09:16:01.530,-1.8312,-0.801,6.8376
2026-03-14 09:16:01.540,0.2153,-0.6421,9.0526
2026-03-14 09:16:01.550,0.1231,-0.5095,12.0566
2026-03-14 09:16:01.560,-0.9343,-0.4064,10.6174
2026-03-14 09:16:01.570,-1.1736,,7.8781
2026-03-14 09:16:01.580,0.694,0.3818,8.7949
2026-03-14 09:16:01.590,1.5831,0.6164,11.8336
2026-03-14 09:16:01.600,0.0965,0.8266,11.2677
2026-03-14 09:16:01.610,-0.5023,0.8701,7.7498
2026-03-14 09:16:01.620,1.4329,0.8408,7.8778
2026-03-14 09:16:01.630,1.858,1.1029,11.41
2026-03-14 09:16:01.640,0.9049,0.88,11.9278
2026-03-14 09:16:01.650,0.2222,0.9777,8.8465
2026-03-14 09:16:01.660,1.0456,0.9887,7.9732
2026-03-14 09:16:01.670,2.5295,0.9543,11.3291
2026-03-14 09:16:01.680,1.3778,0.8754,12.3107
2026-03-14 09:16:01.690,0.0857,0.4832,8.7221
2026-03-14 09:16:01.700,1.3075,0.746,7.0529
2026-03-14 09:16:01.710,2.445,0.2549,10.0495
2026-03-14 09:16:01.720,1.6545,0.3987,11.8551
2026-03-14 09:16:01.730,,0.325,9.227
2026-03-14 09:16:01.740,0.5046,0.0455,7.3392
2026-03-14 09:16:01.750,2.0278,-0.1066,9.8465
2026-03-14 09:16:01.760,1.5946,-0.1855,12.0002
2026-03-14 09:16:01.770,0.0093,-0.1654,10.1178
2026-03-14 09:16:01.780,0.1877,-0.4635,7.2396
2026-03-14 09:16:01.790,1.7916,-0.0193,8.9479
2026-03-14 09:16:01.800,1.4604,0.2742,11.5512
2026-03-14 09:16:01.810,-0.19,-0.1007,10.5342
2026-03-14 09:16:01.820,-0.3004,0.1777,7.489
2026-03-14 09:16:01.830,0.9998,0.3012,9.0144
2026-03-14 09:16:01.840,1.0954,0.3818,12.4818
2026-03-14 09:16:01.850,-0.4621,0.2079,11.563
2026-03-14 09:16:01.860,-1.3903,0.5335,8.0802
2026-03-14 09:16:01.870,0.1692,0.3751,8.2652
2026-03-14 09:16:01.880,0.7504,0.1154,11.321
2026-03-14 09:16:01.890,-1.0818,0.4188,11.8686
2026-03-14 09:16:01.900,-2.1257,-0.0978,8.4383
2026-03-14 09:16:01.910,-0.7039,-0.1005,7.9923
2026-03-14 09:16:01.920,0.2106,-0.0732,11.3287
2026-03-14 09:16:01.930,-1.2853,-0.2973,12.6073
2026-03-14 09:16:01.940,-2.6394,-0.4258,9.4755
2026-03-14 09:16:01.950,-1.5568,,7.6212
2026-03-14 09:16:01.960,-0.1633,-0.9011,10.3044
2026-03-14 09:16:01.970,-1.1055,-0.8595,12.1299
2026-03-14 09:16:01.980,-2.5312,-0.9912,8.7827
2026-03-14 09:16:01.990,-1.8739,-1.0656,7.0235
2026-03-14 09:16:02.000,-0.3632,-1.0506,9.784
2026-03-14 09:16:02.010,-0.7529,-1.2722,12.2809
2026-03-14 09:16:02.020,-2.3845,-1.2162,10.4788
2026-03-14 09:16:02.030,-2.371,-1.0776,7.1399
2026-03-14 09:16:02.040,-0.0763,-1.0463,9.1484
2026-03-14 09:16:02.050,-0.2473,-1.0076,12.2619
2026-03-14 09:16:02.060,-1.8811,-0.6065,10.7535
2026-03-14 09:16:02.070,-1.3536,-0.4552,7.151
2026-03-14 09:16:02.080,0.1392,-0.3792,8.2292
2026-03-14 09:16:02.090,0.8741,-0.0232,11.7623
2026-03-14 09:16:02.100,-0.6098,0.0094,11.6459
2026-03-14 09:16:02.110,,0.4782,8.5198
2026-03-14 09:16:02.120,0.7458,0.3229,8.5626
2026-03-14 09:16:02.130,1.678,0.9708,11.8537
2026-03-14 09:16:02.140,0.358,0.9419,12.0534
2026-03-14 09:16:02.150,-0.1093,0.8361,8.5663
2026-03-14 09:16:02.160,1.2708,0.9714,7.7266
2026-03-14 09:16:02.170,2.396,1.0813,10.7458
2026-03-14 09:16:02.180,1.225,0.9091,12.514
2026-03-14 09:16:02.190,0.2351,1.2266,9.4993
2026-03-14 09:16:02.200,1.1822,0.8439,7.9181
2026-03-14 09:16:02.210,2.5386,1.0347,10.7932
2026-03-14 09:16:02.220,1.7152,0.4505,12.7147
2026-03-14 09:16:02.230,0.2372,0.6098,9.5293
2026-03-14 09:16:02.240,0.6702,0.348,6.8852
2026-03-14 09:16:02.250,2.3982,0.3254,9.4224
2026-03-14 09:16:02.260,1.6661,0.1649,11.5197
2026-03-14 09:16:02.270,-0.0658,0.2545,10.0363
2026-03-14 09:16:02.280,0.098,-0.1215,7.0202
2026-03-14 09:16:02.290,1.6354,-0.2659,8.9397
2026-03-14 09:16:02.300,1.9514,-0.2609,12.3472
2026-03-14 09:16:02.310,-0.045,0.1049,10.7264
2026-03-14 09:16:02.320,-0.2458,0.0664,7.4138
2026-03-14 09:16:02.330,1.3607,-0.0606,8.3026
